Lon,Lat
-76.40611267,37.65527725
-76.43444824,37.65555573
-76.42700195,37.6702919
-76.4347229,37.66583252
-76.43694305,37.67166519
-76.43694305,37.65805435
-76.44833374,37.66055679
-76.44083405,37.65527725
-76.45409393,37.64956665
-76.47194672,37.66611099
-76.45111084,37.67777634
-76.45500183,37.68416595
-76.4458313,37.68138885
-76.44249725,37.68333435
-76.45361328,37.68925476
-76.46021271,37.68347931
-76.45555878,37.69638824
-76.4679718,37.69478226
-76.46888733,37.70416641
-76.47888947,37.70083237
-76.47794342,37.67744827
-76.48719788,37.67405701
-76.49333191,37.65333176
-76.50967407,37.64253998
-76.53656006,37.6649971
-76.54277802,37.71861267
-76.54555511,37.72333145
-76.54555511,37.71055603
-76.55005646,37.71286011
-76.56855774,37.73444748
-76.58402252,37.76900101
-76.57611084,37.77416611
-76.57749939,37.77999878
-76.58667755,37.77143478
-76.6000824,37.77225113
-76.6186142,37.78388977
-76.60444641,37.78305435
-76.59777832,37.78722382
-76.63471985,37.78944397
-76.62638855,37.80444336
-76.60805511,37.80444336
-76.59890747,37.81063461
-76.62722015,37.80888748
-76.63444519,37.80027771
-76.63527679,37.8116684
-76.64861298,37.81944275
-76.63833618,37.80722046
-76.65132904,37.79604721
-76.67972565,37.82416534
-76.66833496,37.82972336
-76.65916443,37.84388733
-76.67333221,37.82944489
-76.68416595,37.83472061
-76.67861176,37.82694626
-76.6940155,37.82228851
-76.7261734,37.83620834
-76.7408371,37.8567543
-76.73840332,37.86512756
-76.73278046,37.86333466
-76.72916412,37.86583328
-76.72750092,37.86360931
-76.72777557,37.86666489
-76.7653656,37.87899017
-76.76986694,37.89995193
-76.79824829,37.92450714
-76.83407593,37.9316864
-76.8432312,37.94086456
-76.85221863,37.97277832
-76.84416962,37.97750092
-76.85221863,37.98110962
-76.84111023,37.98376465
-76.84972382,37.98860931
-76.85712433,37.97279358
-76.87112427,37.98540497
-76.8966217,37.98952484
-76.91309357,38.05157852
-76.92835999,38.07644653
-76.96179199,38.09010696
-76.98454285,38.08921051
-76.98887634,38.11495972
-77.0105896,38.11314011
-77.01792908,38.10375977
-77.04283142,38.11151886
-77.054039,38.16160965
-77.06561279,38.16592026
-77.07705688,38.15571976
-77.09409332,38.17237854
-77.11390686,38.1568985
-77.1209259,38.1751709
-77.16903687,38.17247009
-77.20313263,38.18716049
-77.17250061,38.15575027
-77.1492691,38.16801071
-77.13890839,38.16236877
-77.12626648,38.13674164
-77.11582947,38.13381958
-77.0993576,38.15435028
-77.09060669,38.15327072
-77.08657074,38.13370132
-77.07184601,38.13613129
-77.06027985,38.14995193
-77.0599823,38.10596848
-77.03478241,38.08959961
-77.00356293,38.09622192
-76.99964905,38.10792923
-76.99610901,38.0933342
-76.98136139,38.08309937
-76.92997742,38.07317734
-76.91638947,38.02944565
-76.92194366,38.02472305
-76.9283371,38.03944397
-76.92492676,38.02983475
-76.9355545,38.03777695
-76.93916321,38.03250122
-76.9283371,38.02777863
-76.91638947,38.00361252
-76.92353058,38.00185394
-76.91083527,38.0019455
-76.92199707,37.99020004
-76.9319458,37.9944458
-76.92861176,37.98305511
-76.91453552,37.97310257
-76.87837219,37.97060394
-76.88864899,37.95246124
-76.85961914,37.93562698
-76.84667206,37.91638947
-76.82726288,37.91467667
-76.82138824,37.90277863
-76.79447174,37.8955307
-76.76445007,37.83635712
-76.72336578,37.78844452
-76.68154907,37.78071594
-76.68273926,37.76456451
-76.67478943,37.75512695
-76.62702942,37.7482605
-76.63305664,37.74222183
-76.61872864,37.73182678
-76.62750244,37.72722244
-76.6297226,37.72222137
-76.61691284,37.72955704
-76.59980011,37.72072983
-76.60694122,37.71722412
-76.59578705,37.71340179
-76.59896851,37.69703674
-76.60689545,37.69552612
-76.58960724,37.69538116
-76.57959747,37.67156219
-76.58490753,37.67447662
-76.58518982,37.66833115
-76.62055206,37.68500137
-76.63083649,37.68361282
-76.61638641,37.68000031
-76.62666321,37.67444611
-76.6158371,37.67916489
-76.57444,37.65700531
-76.57472229,37.65472412
-76.58222198,37.65833282
-76.59750366,37.65888977
-76.59999847,37.65694427
-76.58472443,37.65552521
-76.56694794,37.64166641
-76.57722473,37.62638855
-76.59722137,37.63000107
-76.58972168,37.62055588
-76.57888794,37.61777878
-76.56666565,37.63861084
-76.5331192,37.61217117
-76.46611023,37.61194611
-76.45972443,37.60305405
-76.4536972,37.6113205
-76.43318176,37.61271667
-76.43036652,37.59922409
-76.43861389,37.59166718
-76.42351532,37.59077072
-76.43888855,37.58638763
-76.43959808,37.58351898
-76.34082031,37.57180023
-76.34527588,37.55722046
-76.33312988,37.56990814
-76.3133316,37.55944443
-76.29873657,37.56126404
-76.3125,37.54583359
-76.32221985,37.55194473
-76.33999634,37.54639053
-76.32845306,37.54387665
-76.33133698,37.52537918
-76.33609772,37.54272079
-76.35692596,37.53669739
-76.35666656,37.54527664
-76.36220551,37.5344429
-76.3722229,37.54166794
-76.39444733,37.54249954
-76.39341736,37.53477478
-76.40473175,37.54161835
-76.42194366,37.51277924
-76.43152618,37.52944183
-76.44671631,37.51893616
-76.47808838,37.54024124
-76.49784088,37.53920746
-76.49958801,37.55263901
-76.50691986,37.54998779
-76.51093292,37.55838776
-76.5218277,37.55007935
-76.54850006,37.56760788
-76.54508209,37.55759811
-76.50463104,37.54023743
-76.50611115,37.5308342
-76.49565125,37.53607178
-76.46446991,37.52638626
-76.46028137,37.51805496
-76.46944427,37.51305389
-76.45346832,37.51826859
-76.42206573,37.50666428
-76.4076004,37.51423645
-76.40473175,37.52820206
-76.39944458,37.52111053
-76.39566803,37.52750015
-76.36345673,37.5231781
-76.35459137,37.50641251
-76.33053589,37.49747467
-76.32785034,37.48851776
-76.34610748,37.48749924
-76.34722137,37.48527908
-76.30358887,37.48910141
-76.30555725,37.47861099
-76.29811096,37.4835701
-76.28012848,37.47518539
-76.30645752,37.46209717
-76.28903198,37.4610405
-76.27973938,37.4514389
-76.28142548,37.46467209
-76.27215576,37.4624176
-76.27272797,37.44101715
-76.2614975,37.45211029
-76.24878693,37.40678406
-76.25656128,37.40566635
-76.25498199,37.3909111
-76.26763916,37.39547348
-76.2547226,37.38527679
-76.24777985,37.39666367
-76.24723816,37.38292694
-76.26435852,37.3579483
-76.27388763,37.36916733
-76.28479767,37.36263657
-76.31500244,37.37277603
-76.29250336,37.35555649
-76.27258301,37.35530853
-76.27916718,37.34999847
-76.27242279,37.3361702
-76.28305817,37.33805466
-76.28360748,37.33361053
-76.27055359,37.32916641
-76.27809143,37.3101387
-76.28302765,37.32611084
-76.30612183,37.32780075
-76.3144455,37.33944321
-76.30166626,37.3516655
-76.3208313,37.34388733
-76.33648682,37.36122894
-76.33472443,37.3805542
-76.32666779,37.38611221
-76.33361053,37.38527679
-76.32881165,37.39363098
-76.34666443,37.40416718
-76.3314209,37.4192276
-76.33000183,37.42555618
-76.34139252,37.41472244
-76.35805511,37.42139053
-76.36305237,37.43027878
-76.35321045,37.44777679
-76.35388947,37.44889069
-76.36194611,37.44638824
-76.3666687,37.42944336
-76.36000061,37.41860962
-76.34690094,37.41321564
-76.35568237,37.40379715
-76.34222412,37.38805389
-76.354599,37.36885834
-76.36027527,37.37749863
-76.36671448,37.37408447
-76.3686142,37.38527679
-76.3734436,37.38034058
-76.39333344,37.39138794
-76.39694214,37.43000031
-76.40777588,37.42694473
-76.41210175,37.44284058
-76.41583252,37.42805481
-76.40444183,37.41833496
-76.4429245,37.42256165
-76.4473877,37.42887878
-76.44631958,37.44863892
-76.43911743,37.45160294
-76.44316101,37.45546341
-76.45361328,37.44889069
-76.44730377,37.43935013
-76.45916748,37.41666794
-76.43627167,37.4135704
-76.43888855,37.40555573
-76.43333435,37.41194534
-76.41587067,37.40859985
-76.42277527,37.39777756
-76.40847015,37.36972046
-76.42749786,37.38416672
-76.44994354,37.38111115
-76.45743561,37.39362335
-76.48460388,37.40222168
-76.49305725,37.4141655
-76.4901123,37.40296936
-76.49555206,37.40139008
-76.46128845,37.38679886
-76.47055817,37.36555481
-76.47972107,37.36472321
-76.4861145,37.37444305
-76.4861145,37.36666489
-76.47277832,37.36111069
-76.46611023,37.36666489
-76.44472504,37.35305405
-76.44512177,37.36579514
-76.4283371,37.34749985
-76.40273285,37.33666611
-76.40585327,37.32982254
-76.41666412,37.3330574
-76.41122437,37.32385254
-76.41680908,37.32086945
-76.4311142,37.32373428
-76.43625641,37.33340454
-76.43308258,37.32197189
-76.4438858,37.33277893
-76.46425629,37.31919861
-76.47058868,37.33074188
-76.48305511,37.34277725
-76.47110748,37.31972122
-76.48638916,37.31138992
-76.44889069,37.32055664
-76.43861389,37.31499863
-76.44916534,37.3133316
-76.44775391,37.30451965
-76.47222137,37.30305481
-76.45471954,37.29515457
-76.47194672,37.28305435
-76.45388794,37.2910881
-76.44999695,37.2844429
-76.44416809,37.28250122
-76.45106506,37.2977562
-76.44000244,37.29666519
-76.43616486,37.3079567
-76.39492035,37.31322861
-76.38787079,37.30799484
-76.40113068,37.30104065
-76.38616943,37.29793167
-76.38159943,37.28937912
-76.38777924,37.28499985
-76.3777771,37.28694534
-76.37613678,37.28041077
-76.38388824,37.28111267
-76.38833618,37.2705574
-76.40528107,37.27194595
-76.38278961,37.26624298
-76.38993835,37.26266479
-76.42333221,37.26388931
-76.43805695,37.2547226
-76.47721863,37.24972153
-76.47224426,37.26140976
-76.5047226,37.24583435
-76.51361084,37.27583313
-76.53527832,37.28277588
-76.53305817,37.29555511
-76.54409027,37.29012299
-76.55027771,37.30138779
-76.55305481,37.29444504
-76.55944824,37.29861069
-76.5616684,37.30749893
-76.55110931,37.3116684
-76.56777954,37.31583405
-76.57305908,37.32472229
-76.5672226,37.33194351
-76.57749939,37.32389069
-76.57386017,37.31467819
-76.58889008,37.32583237
-76.59222412,37.33694458
-76.65143585,37.39166641
-76.66165161,37.41771698
-76.67861176,37.41444397
-76.69889069,37.4327774
-76.70313263,37.44944382
-76.69139099,37.44416809
-76.68393707,37.45421219
-76.70063019,37.45159531
